name,address,phone_national,phone_international,website,rating,total_ratings,business_status,google_maps_url,opening_hours,category,region,town,price
Clutha Dental (Formerly Graham York Dental),"131 Clyde Street, Balclutha 9230, New Zealand",03 418 1294,+64 3 418 1294,https://cluthadental.co.nz/,3.7,12,OPERATIONAL,https://maps.google.com/?cid=10239880587332292113&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Balclutha,no_prices
John Street Dental Centre,"8 John Street, Balclutha 9230, New Zealand",03 418 1374,+64 3 418 1374,http://www.johnstreetdental.co.nz/,4.5,23,OPERATIONAL,https://maps.google.com/?cid=16658608832209560947&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 3:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Balclutha,no_prices
Community Oral Health Clinic,"45 Frances Street, Balclutha 9230, New Zealand",03 418 3366,+64 3 418 3366,,5,1,OPERATIONAL,https://maps.google.com/?cid=2391941909813267334&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Otago,Balclutha,no_prices
Mosgiel Dentists,"166 Gordon Road, Mosgiel 9024, New Zealand",03 484 7702,+64 3 484 7702,https://www.mosgieldentists.co.nz/,5,2,OPERATIONAL,https://maps.google.com/?cid=1946633177532663985&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Mosgiel,no_prices
Arrowtown Medical & Health,"1 Berkshire Street, Queenstown 9302, New Zealand",03 442 0144,+64 3 442 0144,https://www.arrowmedhlth.nz/,5,2,OPERATIONAL,https://maps.google.com/?cid=6370234256393061121&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: 9:00 AM – 12:00 PM; Sunday: Closed,needs_verification,Otago,Queenstown,no_prices
Unichem Arrowtown Pharmacy,"20 Buckingham Street, Arrowtown 9302, New Zealand",03 442 0975,+64 3 442 0975,http://www.arrowtownpharmacy.co.nz/,4.9,20,OPERATIONAL,https://maps.google.com/?cid=9892537969002155432&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 6:00 PM; Tuesday: 8:30 AM – 6:00 PM; Wednesday: 8:30 AM – 6:00 PM; Thursday: 8:30 AM – 6:00 PM; Friday: 8:30 AM – 6:00 PM; Saturday: 8:30 AM – 6:00 PM; Sunday: 8:30 AM – 6:00 PM,needs_verification,Otago,Arrowtown,no_prices
Remarkable Vets,"1079 Malaghans Road, Arrowtown 9371, New Zealand",03 442 1411,+64 3 442 1411,https://www.remarkablevets.co.nz/contact-us,4.7,51,OPERATIONAL,https://maps.google.com/?cid=4429773811603360093&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:30 PM; Tuesday: 8:30 AM – 5:30 PM; Wednesday: 8:30 AM – 5:30 PM; Thursday: 8:30 AM – 5:30 PM; Friday: 8:30 AM – 5:30 PM; Saturday: Closed; Sunday: Closed,needs_verification,Otago,Arrowtown,no_prices
Four Square Arrowtown,"32 Adamson Drive, Arrowtown 9302, New Zealand",03 442 1671,+64 3 442 1671,https://www.foursquare.co.nz/south-island/otago/arrowtown?utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_term=plcid_14296880060199046372&utm_content=Four+Square+Arrowtown,4.5,202,OPERATIONAL,https://maps.google.com/?cid=15573902379366426735&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 7:00 AM – 8:00 PM; Tuesday: 7:00 AM – 8:00 PM; Wednesday: 7:00 AM – 8:00 PM; Thursday: 7:00 AM – 8:00 PM; Friday: 7:00 AM – 8:00 PM; Saturday: 7:00 AM – 8:00 PM; Sunday: 7:00 AM – 8:00 PM,needs_verification,Otago,Arrowtown,no_prices
Roxburgh Medical Centre,"65 Scotland Street, Roxburgh 9500, New Zealand",03 446 8200,+64 3 446 8200,https://bookmyvaccine.nz,4.2,17,OPERATIONAL,https://maps.google.com/?cid=17137925957088948385&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,needs_verification,Otago,Roxburgh,no_prices
Highland Pharmacy Central Roxburgh,"107 Scotland Street, Roxburgh 9500, New Zealand",03 446 8009,+64 3 446 8009,http://www.highlandpharmacy.co.nz/,4.4,8,OPERATIONAL,https://maps.google.com/?cid=4713893175178892435&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:30 PM; Tuesday: 9:00 AM – 5:30 PM; Wednesday: 9:00 AM – 5:30 PM; Thursday: 9:00 AM – 5:30 PM; Friday: 9:00 AM – 7:00 PM; Saturday: 10:00 AM – 2:00 PM; Sunday: Closed,needs_verification,Otago,Roxburgh,no_prices
FreshChoice Roxburgh,"93 Scotland Street, Roxburgh 9500, New Zealand",03 446 8118,+64 3 446 8118,https://roxburgh.store.freshchoice.co.nz/,4.4,202,OPERATIONAL,https://maps.google.com/?cid=7169990352498898197&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 7:00 AM – 8:00 PM; Tuesday: 7:00 AM – 8:00 PM; Wednesday: 7:00 AM – 8:00 PM; Thursday: 7:00 AM – 8:00 PM; Friday: 7:00 AM – 8:00 PM; Saturday: 7:00 AM – 8:00 PM; Sunday: 7:00 AM – 8:00 PM,needs_verification,Otago,Roxburgh,no_prices
Roxburgh Area School,"78 Scotland Street, Roxburgh 9500, New Zealand",03 446 8460,+64 3 446 8460,http://www.roxburgh.school.nz,,,OPERATIONAL,https://maps.google.com/?cid=8871561095145437605&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 4:00 PM; Tuesday: 8:00 AM – 4:00 PM; Wednesday: 8:00 AM – 4:00 PM; Thursday: 8:00 AM – 4:00 PM; Friday: 8:00 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,needs_verification,Otago,Roxburgh,no_prices
Central Dental Ranfurly,"1 Tyrone Street, Ranfurly 9332, New Zealand",03 448 8159,+64 3 448 8159,http://www.centraldental.co.nz/,,,OPERATIONAL,https://maps.google.com/?cid=18266877503305741682&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: Closed; Thursday: Closed; Friday: Closed; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Ranfurly,no_prices
Palmerston Dental Surgery Limited,"54 Tiverton Street, Palmerston 9430, New Zealand",03 465 1591,+64 3 465 1591,https://www.healthpoint.co.nz/dentistry/general-dentist/palmerston-dental-surgery/,5,2,OPERATIONAL,https://maps.google.com/?cid=17695460378593844282&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 3:00 – 9:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: 9:00 AM – 4:00 PM; Sunday: Closed,dental_clinic,Otago,Palmerston,no_prices
Tuapeka Community Health,"43 Whitehaven Street, Lawrence 9532, New Zealand",03 485 9050,+64 3 485 9050,https://www.healthpoint.co.nz/gps-accident-urgent-medical-care/gp/tuapeka-community-health-1/,5,3,OPERATIONAL,https://maps.google.com/?cid=4909954200931744330&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Monday: 8:30 AM – 5:30 PM; Tuesday: 8:30 AM – 5:30 PM; Wednesday: 8:30 AM – 5:30 PM; Thursday: 8:30 AM – 1:00 PM, 3:00 – 7:30 PM; Friday: 8:30 AM – 5:30 PM; Saturday: Closed; Sunday: Closed",needs_verification,Otago,Lawrence,no_prices
West Otago Health Limited,"50 Tapanui-Raes Junction Highway, 90, Tapanui 9522, New Zealand",03 204 8668,+64 3 204 8668,http://www.wohealth.co.nz/,5,2,OPERATIONAL,https://maps.google.com/?cid=2655906422886086706&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,needs_verification,Otago,Tapanui,no_prices
VetSouth Tapanui,"87 Tapanui Waikoikoi Highway, Tapanui 9775, New Zealand",03 209 0865,+64 3 209 0865,https://vetsouth.co.nz/clinic/tapanui,4.6,21,OPERATIONAL,https://maps.google.com/?cid=14752957528719706500&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,needs_verification,Otago,Tapanui,no_prices
Four Square Tapanui,"44 Northumberland Street, Tapanui 9522, New Zealand",03 204 8630,+64 3 204 8630,https://www.foursquare.co.nz/south-island/otago/tapanui?utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_term=plcid_289395375963805037&utm_content=Four+Square+Tapanui,4.5,109,OPERATIONAL,https://maps.google.com/?cid=16404264878498423314&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 7:30 AM – 7:00 PM; Tuesday: 7:30 AM – 7:00 PM; Wednesday: 7:30 AM – 7:00 PM; Thursday: 7:30 AM – 7:00 PM; Friday: 7:30 AM – 7:00 PM; Saturday: 9:00 AM – 6:00 PM; Sunday: 9:00 AM – 6:00 PM,needs_verification,Otago,Tapanui,no_prices
Tapanui Pharmacy,"42 Northumberland Street, Tapanui 9522, New Zealand",03 204 8417,+64 3 204 8417,,,,OPERATIONAL,https://maps.google.com/?cid=3294573070316843975&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:30 AM – 5:00 PM; Tuesday: 9:30 AM – 5:00 PM; Wednesday: 9:30 AM – 5:00 PM; Thursday: 9:30 AM – 5:00 PM; Friday: 9:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,needs_verification,Otago,Tapanui,no_prices
