name,address,phone_national,phone_international,website,rating,total_ratings,business_status,google_maps_url,opening_hours,category,region,town,price,date_scraped
Smile Dental - Papakura,"06/18 O'Shannessey Street, Papakura, Auckland 2110, New Zealand",0800 476 453,+64 800 476 453,https://www.smiledental.co.nz/,4.5,232,OPERATIONAL,https://maps.google.com/?cid=9477826136600602460&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:30 AM – 6:00 PM; Tuesday: 9:30 AM – 6:00 PM; Wednesday: 9:15 AM – 6:00 PM; Thursday: 9:30 AM – 6:00 PM; Friday: 9:15 AM – 6:00 PM; Saturday: 9:15 AM – 6:00 PM; Sunday: Closed,dental_clinic,Auckland,Papakura,no_prices,2026-03-18
Papakura Dental,"205/207 Great South Road, Papakura, Auckland 2110, New Zealand",09 299 2030,+64 9 299 2030,http://papakuradental.co.nz/,4.4,7,OPERATIONAL,https://maps.google.com/?cid=5903713401749642222&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:30 AM – 5:30 PM; Tuesday: 9:30 AM – 5:30 PM; Wednesday: 9:30 AM – 5:30 PM; Thursday: 9:30 AM – 5:30 PM; Friday: 9:30 AM – 6:30 PM; Saturday: 9:30 AM – 3:00 PM; Sunday: Closed,dental_clinic,Auckland,Papakura,no_prices,2026-03-18
Papakura Child And Adolescent Community Dental Clinic,"56 Beach Road, Pahurehure, Auckland 2113, New Zealand",09 299 8112,+64 9 299 8112,http://www.waitematadhb.govt.nz/home/ards,4.7,3,OPERATIONAL,https://maps.google.com/?cid=1812226622384975820&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 4:30 PM; Tuesday: 8:00 AM – 4:30 PM; Wednesday: 8:00 AM – 4:30 PM; Thursday: 8:00 AM – 4:30 PM; Friday: 8:00 AM – 4:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Papakura,no_prices,2026-03-18
Omega Dental,"96 Clevedon Road, Papakura, Auckland 2110, New Zealand",09 600 1707,+64 9 600 1707,https://omegadental.co.nz/,4.9,272,OPERATIONAL,https://maps.google.com/?cid=5484312104937875170&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 6:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Papakura,no_prices,2026-03-18
TMP Stevens Dental Surgery,"70 Wood Street, Papakura, Auckland 2110, New Zealand",09 298 5164,+64 9 298 5164,https://www.healthpoint.co.nz/dentistry/general-dentist/tmp-stevens-dental-surgery/,4.3,17,OPERATIONAL,https://maps.google.com/?cid=17618498930180039622&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: 8:00 AM – 1:00 PM; Sunday: Closed,dental_clinic,Auckland,Papakura,no_prices,2026-03-18
Smile Dental - Takanini,"30 Walters Road, Takanini, Auckland 2112, New Zealand",0800 476 453,+64 800 476 453,https://www.smiledental.co.nz/,4.7,235,OPERATIONAL,https://maps.google.com/?cid=4509548364994014748&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 6:00 PM; Tuesday: 9:15 AM – 6:00 PM; Wednesday: 9:00 AM – 6:00 PM; Thursday: 9:00 AM – 6:00 PM; Friday: 9:00 AM – 6:00 PM; Saturday: 9:00 AM – 6:00 PM; Sunday: Closed,dental_clinic,Auckland,Papakura,no_prices,2026-03-18
East Street Dental,"21/23 Elliot Street, Papakura, Auckland 2110, New Zealand",09 298 5124,+64 9 298 5124,https://eaststreetdental.co.nz/,5,1,OPERATIONAL,https://maps.google.com/?cid=5011275028189072091&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 7:30 AM – 4:30 PM; Tuesday: 7:30 AM – 4:30 PM; Wednesday: 7:30 AM – 4:30 PM; Thursday: 7:30 AM – 4:30 PM; Friday: 7:30 AM – 4:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Papakura,no_prices,2026-03-18
Brent Wallwork Dental,"21-23 Elliot Street, Papakura, Auckland 2110, New Zealand",09 298 5124,+64 9 298 5124,https://www.healthpoint.co.nz/dentistry/general-dentist/brent-wallwork-dental-limited/,5,7,OPERATIONAL,https://maps.google.com/?cid=13847118395349663942&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 7:30 AM – 4:00 PM; Tuesday: 7:30 AM – 4:00 PM; Wednesday: 7:30 AM – 4:00 PM; Thursday: 7:30 AM – 4:00 PM; Friday: 7:30 AM – 1:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Papakura,no_prices,2026-03-18
Counties Medical - Papakura,"06/18 O'Shannessey Street, Papakura, Auckland 2110, New Zealand",09 299 9384,+64 9 299 9384,http://www.countiesmedical.co.nz/,2.8,274,OPERATIONAL,https://maps.google.com/?cid=2377078431677835786&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 8:00 PM; Tuesday: 8:00 AM – 8:00 PM; Wednesday: 8:00 AM – 8:00 PM; Thursday: 8:00 AM – 8:00 PM; Friday: 8:00 AM – 8:00 PM; Saturday: 8:00 AM – 8:00 PM; Sunday: 8:00 AM – 8:00 PM,dental_clinic,Auckland,Papakura,no_prices,2026-03-18
Ziggy Chan,"35 O'Shannessey Street, Papakura, Auckland 2110, New Zealand",09 213 0732,+64 9 213 0732,,5,8,OPERATIONAL,https://maps.google.com/?cid=1531918876027736431&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 4:30 PM; Thursday: 8:30 AM – 4:30 PM; Friday: Closed; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Papakura,no_prices,2026-03-18
Ardmore Dental,"63 Creightons Road, Papakura, Clevedon 2582, New Zealand",09 292 3044,+64 9 292 3044,http://www.ardmoredental.co.nz/,4.6,71,OPERATIONAL,https://maps.google.com/?cid=14453823005769197991&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:30 PM; Tuesday: 8:30 AM – 5:30 PM; Wednesday: 8:30 AM – 5:30 PM; Thursday: 8:30 AM – 5:30 PM; Friday: 8:30 AM – 5:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Papakura,no_prices,2026-03-18
The Denture Man,"257C Great South Road, Papakura, Auckland 2110, New Zealand",09 972 2545,+64 9 972 2545,https://www.thedentureman.nz/,4.2,22,OPERATIONAL,https://maps.google.com/?cid=15247184864552361600&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Papakura,no_prices,2026-03-18
Unichem Papakura Pharmacy,"287 Great South Road, Papakura, Auckland 2110, New Zealand",09 298 5303,+64 9 298 5303,http://www.papakurapharmacy.co.nz/,4.4,64,OPERATIONAL,https://maps.google.com/?cid=11843671744963967236&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:30 PM; Tuesday: 8:30 AM – 5:30 PM; Wednesday: 8:30 AM – 5:30 PM; Thursday: 8:30 AM – 5:30 PM; Friday: 8:30 AM – 5:30 PM; Saturday: 9:00 AM – 1:00 PM; Sunday: Closed,dental_clinic,Auckland,Papakura,no_prices,2026-03-18
PAK'nSAVE Papakura,"331 Great South Road, Takanini, Auckland 2112, New Zealand",09 295 0012,+64 9 295 0012,https://www.paknsave.co.nz/upper-north-island/auckland/papakura/?utm_source=GBP&utm_medium=GBP&utm_campaign=PAK%27nSAVE%20Papakura&utm_id=PAK%27nSAVE%20Papakura,4.2,3060,OPERATIONAL,https://maps.google.com/?cid=7763242035470451231&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 7:30 AM – 10:00 PM; Tuesday: 7:30 AM – 10:00 PM; Wednesday: 7:30 AM – 10:00 PM; Thursday: 7:30 AM – 10:00 PM; Friday: 7:30 AM – 10:00 PM; Saturday: 7:30 AM – 10:00 PM; Sunday: 7:30 AM – 10:00 PM,dental_clinic,Auckland,Papakura,no_prices,2026-03-18
Papakura Normal Primary School,"49 Walters Road, Papakura, Auckland 2110, New Zealand",09 295 0530,+64 9 295 0530,http://www.papnormal.school.nz/,,,OPERATIONAL,https://maps.google.com/?cid=3418201675407725358&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 3:30 PM; Tuesday: 8:30 AM – 3:30 PM; Wednesday: 8:30 AM – 3:30 PM; Thursday: 8:30 AM – 3:30 PM; Friday: 8:30 AM – 3:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Papakura,no_prices,2026-03-18
New World Papakura,"29/31 East Street, Papakura, Auckland 2110, New Zealand",09 299 6503,+64 9 299 6503,http://www.newworld.co.nz/,4.3,1734,OPERATIONAL,https://maps.google.com/?cid=10059018508151747676&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 7:00 AM – 9:00 PM; Tuesday: 7:00 AM – 9:00 PM; Wednesday: 7:00 AM – 9:00 PM; Thursday: 7:00 AM – 9:00 PM; Friday: 7:00 AM – 9:00 PM; Saturday: 7:00 AM – 9:00 PM; Sunday: 7:00 AM – 9:00 PM,dental_clinic,Auckland,Papakura,no_prices,2026-03-18
Counties Care Pharmacy,"06/18 O'Shannessey Street, Papakura, Auckland 2110, New Zealand",09 296 2096,+64 9 296 2096,https://www.healthpoint.co.nz/pharmacy/pharmacy/counties-care-pharmacy/,3.5,19,OPERATIONAL,https://maps.google.com/?cid=8423631329194656730&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 8:00 PM; Tuesday: 8:30 AM – 8:00 PM; Wednesday: 8:30 AM – 8:00 PM; Thursday: 8:30 AM – 8:00 PM; Friday: 8:30 AM – 8:00 PM; Saturday: 8:30 AM – 8:00 PM; Sunday: 8:30 AM – 8:00 PM,dental_clinic,Auckland,Papakura,no_prices,2026-03-18
Cosgrove Child & Adolescent Community Dental Clinic,"10 Cosgrave Road, Papakura, Auckland 2110, New Zealand",09 296 6014,+64 9 296 6014,,,,OPERATIONAL,https://maps.google.com/?cid=4223616669546001810&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Auckland,Papakura,no_prices,2026-03-18
Pukekohe Dental,"190 King Street, Pukekohe 2120, New Zealand",09 238 6490,+64 9 238 6490,http://www.pukekohedental.co.nz/,4.8,105,OPERATIONAL,https://maps.google.com/?cid=3525739685731607481&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 3:00 PM; Saturday: 9:00 AM – 2:00 PM; Sunday: Closed,dental_clinic,Auckland,Pukekohe,no_prices,2026-03-18
Tooth Care Pukekohe,"166 King Street, Pukekohe 2120, New Zealand",09 238 2343,+64 9 238 2343,https://toothcarepukekohe.co.nz/,4.5,112,OPERATIONAL,https://maps.google.com/?cid=18340853115386602247&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 6:00 PM; Tuesday: 9:00 AM – 6:00 PM; Wednesday: 9:00 AM – 6:00 PM; Thursday: 9:00 AM – 6:00 PM; Friday: 9:00 AM – 6:00 PM; Saturday: 11:00 AM – 6:00 PM; Sunday: 11:00 AM – 6:00 PM,dental_clinic,Auckland,Pukekohe,no_prices,2026-03-18
Pukekohe Intermediate Dental Clinic,"2 A Edinburgh Street, Pukekohe 2120, New Zealand",09 237 1070,+64 9 237 1070,http://www.ards.co.nz/,5,3,OPERATIONAL,https://maps.google.com/?cid=6150697320375448679&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 4:30 PM; Tuesday: 8:00 AM – 4:30 PM; Wednesday: 8:00 AM – 4:30 PM; Thursday: 8:00 AM – 4:30 PM; Friday: 8:00 AM – 4:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Pukekohe,no_prices,2026-03-18
The Franklin Dental Centre,"9 Tobin Street, Pukekohe 2120, New Zealand",09 238 9656,+64 9 238 9656,https://franklindentalcentre.co.nz/,4.5,30,OPERATIONAL,https://maps.google.com/?cid=8012541040677665291&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: 9:00 AM – 5:00 PM; Sunday: Closed,dental_clinic,Auckland,Pukekohe,no_prices,2026-03-18
Queen Street Dental,"131 Queen Street, Pukekohe 2120, New Zealand",09 238 8343,+64 9 238 8343,http://www.queenstreetdental.co.nz/,4.6,19,OPERATIONAL,https://maps.google.com/?cid=13218847434171964711&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 2:30 PM; Saturday: Open 24 hours; Sunday: Closed,dental_clinic,Auckland,Pukekohe,no_prices,2026-03-18
Luen Dental Centre,"9 Tobin Street, Pukekohe 2120, New Zealand",09 238 7587,+64 9 238 7587,http://luendentalcentre.co.nz/,4.7,9,OPERATIONAL,https://maps.google.com/?cid=11022151709369291186&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:30 PM; Tuesday: 8:30 AM – 5:30 PM; Wednesday: 8:30 AM – 5:30 PM; Thursday: 8:30 AM – 5:30 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Pukekohe,no_prices,2026-03-18
The Dental Company Pukekohe | Lumino The Dentists,"11 West Street, Pukekohe 2120, New Zealand",09 238 0438,+64 9 238 0438,https://lumino.co.nz/dentists/the-dental-company-pukekohe/?utm_source=google%20my%20business&utm_medium=organic,3.7,32,OPERATIONAL,https://maps.google.com/?cid=3327402661773497042&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 12:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Pukekohe,no_prices,2026-03-18
Mint Dental,"171 Seddon Street, Pukekohe, Pukekohe, Auckland 2120, New Zealand",09 910 0500,+64 9 910 0500,https://mintdental.co.nz/,4.7,58,OPERATIONAL,https://maps.google.com/?cid=3915023361106040798&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 8:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: 8:00 AM – 2:00 PM; Sunday: Closed,dental_clinic,Auckland,Pukekohe,no_prices,2026-03-18
Lumino Seddon Street Pukekohe | Lumino The Dentists,"4/24-34 Seddon Street, Pukekohe, Auckland 2120, New Zealand",09 238 4619,+64 9 238 4619,https://lumino.co.nz/dentists/lumino-seddon-street/?utm_source=google_business_profile&utm_medium=organic,4.4,35,OPERATIONAL,https://maps.google.com/?cid=16789955901508826036&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:30 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:30 AM – 6:00 PM; Thursday: 8:00 AM – 5:30 PM; Friday: 8:00 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Pukekohe,no_prices,2026-03-18
seddon dental,"13a Hall Street, Pukekohe 2120, New Zealand",09 237 0055,+64 9 237 0055,http://www.seddondental.nz/,5,15,OPERATIONAL,https://maps.google.com/?cid=8884672849255793657&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:30 AM – 4:00 PM; Tuesday: 9:30 AM – 4:00 PM; Wednesday: 9:30 AM – 4:00 PM; Thursday: Closed; Friday: 9:30 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Pukekohe,no_prices,2026-03-18
Pukekohe Family Health Care,"10 West Street, Pukekohe 2120, New Zealand",09 237 0280,+64 9 237 0280,https://www.pukekohehealth.co.nz/,2.3,112,OPERATIONAL,https://maps.google.com/?cid=18108017119866291769&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Pukekohe,no_prices,2026-03-18
Seddon Medical Centre,"13A Hall Street, Pukekohe 2120, New Zealand",09 237 0055,+64 9 237 0055,http://www.healthpoint.co.nz/doctors/gp/seddon-medical/,2.9,110,OPERATIONAL,https://maps.google.com/?cid=6292146824192423442&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Pukekohe,no_prices,2026-03-18
The Vet Centre Pukekohe,"11 Edinburgh Street, Pukekohe 2120, New Zealand",09 238 6897,+64 9 238 6897,https://www.vetcentre.co.nz/,4.7,319,OPERATIONAL,https://maps.google.com/?cid=11308347971335520920&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 7:30 AM – 6:00 PM; Tuesday: 7:30 AM – 6:00 PM; Wednesday: 7:30 AM – 6:00 PM; Thursday: 7:30 AM – 6:00 PM; Friday: 7:30 AM – 6:00 PM; Saturday: 8:30 AM – 2:00 PM; Sunday: Closed,dental_clinic,Auckland,Pukekohe,no_prices,2026-03-18
Pukekohe Hospital,"1-37 Tuakau Road, Pukekohe 2120, New Zealand",09 237 0600,+64 9 237 0600,http://www.healthpoint.co.nz/pukekohe-hospital/,4.6,28,OPERATIONAL,https://maps.google.com/?cid=10622322331820058771&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 8:00 PM; Tuesday: 8:00 AM – 8:00 PM; Wednesday: 8:00 AM – 8:00 PM; Thursday: 8:00 AM – 8:00 PM; Friday: 8:00 AM – 8:00 PM; Saturday: 8:00 AM – 8:00 PM; Sunday: 8:00 AM – 8:00 PM,dental_clinic,Auckland,Pukekohe,no_prices,2026-03-18
Unichem Pukekohe Pharmacy,"16 West Street, Pukekohe 2110, New Zealand",09 238 7690,+64 9 238 7690,http://unichempukekohe.co.nz/,4.2,82,OPERATIONAL,https://maps.google.com/?cid=12173872074338336906&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 7:00 PM; Tuesday: 8:00 AM – 7:00 PM; Wednesday: 8:00 AM – 7:00 PM; Thursday: 8:00 AM – 7:00 PM; Friday: 8:00 AM – 7:00 PM; Saturday: 8:00 AM – 3:00 PM; Sunday: 9:00 AM – 2:00 PM,dental_clinic,Auckland,Pukekohe,no_prices,2026-03-18
Chemist Warehouse The Zone,"The Zone 106 to Tenancy 5/124 Manukau Road, Pukekohe 2120, New Zealand",09 941 4919,+64 9 941 4919,https://www.chemistwarehouse.co.nz/,4.1,180,OPERATIONAL,https://maps.google.com/?cid=522538634697592287&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 8:00 PM; Tuesday: 8:30 AM – 8:00 PM; Wednesday: 8:30 AM – 8:00 PM; Thursday: 8:30 AM – 8:00 PM; Friday: 8:30 AM – 8:00 PM; Saturday: 9:00 AM – 7:00 PM; Sunday: 9:00 AM – 7:00 PM,dental_clinic,Auckland,Pukekohe,no_prices,2026-03-18
Chemist Warehouse Pukekohe Town Centre,"Shop 1 78 to/84 Edinburgh Street, Pukekohe 2120, New Zealand",09 941 4931,+64 9 941 4931,https://www.chemistwarehouse.co.nz/,4.3,48,OPERATIONAL,https://maps.google.com/?cid=8549463968349756892&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 7:00 PM; Tuesday: 8:30 AM – 7:00 PM; Wednesday: 8:30 AM – 7:00 PM; Thursday: 8:30 AM – 7:00 PM; Friday: 8:30 AM – 7:00 PM; Saturday: 9:00 AM – 6:30 PM; Sunday: 9:00 AM – 6:30 PM,dental_clinic,Auckland,Pukekohe,no_prices,2026-03-18
The Denture Man,"234 King Street, Pukekohe 2120, New Zealand",027 347 3246,+64 27 347 3246,,4.2,5,OPERATIONAL,https://maps.google.com/?cid=10292756287534340885&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Auckland,Pukekohe,no_prices,2026-03-18
Tuakau Dental Centre,"53 George Street, Tuakau 2121, New Zealand",09 237 8150,+64 9 237 8150,https://www.tuakaudentalcentre.co.nz/,4.9,40,OPERATIONAL,https://maps.google.com/?cid=11935693499675574060&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: 8:30 AM – 1:00 PM; Sunday: Closed,dental_clinic,Auckland,Pukekohe,no_prices,2026-03-18
Animates Pukekohe,"8 Massey Avenue, Pukekohe 2120, New Zealand",09 239 3283,+64 9 239 3283,https://www.animates.co.nz/,4.4,658,OPERATIONAL,https://maps.google.com/?cid=4722719422881889886&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:30 PM; Tuesday: 9:00 AM – 5:30 PM; Wednesday: 9:00 AM – 5:30 PM; Thursday: 9:00 AM – 5:30 PM; Friday: 9:00 AM – 5:30 PM; Saturday: 9:00 AM – 5:00 PM; Sunday: 9:00 AM – 5:00 PM,dental_clinic,Auckland,Pukekohe,no_prices,2026-03-18
Franklin Vets Pukekohe,"86 Harris Street, Pukekohe 2120, New Zealand",09 238 7486,+64 9 238 7486,https://www.franklinvets.co.nz/about/our-clinics/pukekohe,4.7,705,OPERATIONAL,https://maps.google.com/?cid=3563215484411753185&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 7:30 AM – 7:00 PM; Tuesday: 7:30 AM – 7:00 PM; Wednesday: 7:30 AM – 7:00 PM; Thursday: 7:30 AM – 7:00 PM; Friday: 7:30 AM – 7:00 PM; Saturday: 9:00 AM – 6:00 PM; Sunday: 9:00 AM – 5:00 PM,dental_clinic,Auckland,Pukekohe,no_prices,2026-03-18
Appearance Dentistry,"190 King Street, Pukekohe 2120, New Zealand",09 238 2089,+64 9 238 2089,,,,OPERATIONAL,https://maps.google.com/?cid=9656444667845275062&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Auckland,Pukekohe,no_prices,2026-03-18
Modern Dentures Limited,"58A King Street, Pukekohe 2120, New Zealand",09 238 9944,+64 9 238 9944,,5,1,OPERATIONAL,https://maps.google.com/?cid=15107923672441487239&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Auckland,Pukekohe,no_prices,2026-03-18
Bargain Chemist Pukekohe,"16 Wrightson Way, Pukekohe 2120, New Zealand",09 283 8571,+64 9 283 8571,https://www.bargainchemist.co.nz/?utm_source=gmb&utm_medium=organic&utm_campaign=pukekohe,4.4,49,OPERATIONAL,https://maps.google.com/?cid=12941702128018751706&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 7:00 PM; Tuesday: 8:00 AM – 7:00 PM; Wednesday: 8:00 AM – 7:00 PM; Thursday: 8:00 AM – 7:00 PM; Friday: 8:00 AM – 7:00 PM; Saturday: 8:00 AM – 7:00 PM; Sunday: 8:00 AM – 7:00 PM,dental_clinic,Auckland,Pukekohe,no_prices,2026-03-18
