name,address,phone_national,phone_international,website,rating,total_ratings,business_status,google_maps_url,opening_hours,category,region,town,price,date_scraped
Absolute Dental Limited - Rotorua,"164 Old Taupo Road, Utuhina, Rotorua 3015, New Zealand",07 348 3882,+64 7 348 3882,http://www.absolutedental.co.nz/,4.3,44,OPERATIONAL,https://maps.google.com/?cid=5125200818660636523&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: 8:00 AM – 5:00 PM; Sunday: Closed,dental_clinic,Bay of Plenty,Rotorua,no_prices,2026-03-18
Team Dental Rotorua,"5 Tarawera Road, Redwood Centre, Rotorua 3010, New Zealand",07 222 5053,+64 7 222 5053,https://www.team-dental.co.nz/bay-of-plenty/rotorua/?utm_campaign=rotorua&utm_medium=gbp&utm_source=google,4.7,34,OPERATIONAL,https://maps.google.com/?cid=11785293993471099526&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Bay of Plenty,Rotorua,no_prices,2026-03-18
Complete Dental,"Upstairs next Lucky Lotto Shop 1203 Tutanekai Street, Rotorua 3010, New Zealand",07 348 4288,+64 7 348 4288,https://www.completedental.co.nz/,4.6,36,OPERATIONAL,https://maps.google.com/?cid=18047974704151455430&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 7:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Bay of Plenty,Rotorua,no_prices,2026-03-18
Rotorua Dentists,"173 Old Taupo Road, Utuhina, Rotorua 3015, New Zealand",07 348 6569,+64 7 348 6569,http://www.rotoruadentists.co.nz/,3.6,40,OPERATIONAL,https://maps.google.com/?cid=15728851155790142967&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Bay of Plenty,Rotorua,no_prices,2026-03-18
Lynmore Junction Dental Care,"PU6, 346 Te Ngae Road, Lynmore, Rotorua 3010, New Zealand",07 215 9889,+64 7 215 9889,https://www.lynmoredentalcare.co.nz/,4.3,31,OPERATIONAL,https://maps.google.com/?cid=221664270927511437&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: 8:00 AM – 4:00 PM; Sunday: Closed,dental_clinic,Bay of Plenty,Rotorua,no_prices,2026-03-18
Lumino The Dentists Rotorua - Ranolf Street,"1206 Ranolf Street, Rotorua 3010, New Zealand",07 348 4787,+64 7 348 4787,https://lumino.co.nz/dentists/rotorua-dental-centre/?utm_source=google_business_profile&utm_medium=organic,4.2,17,OPERATIONAL,https://maps.google.com/?cid=3194024800030766003&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: Closed; Saturday: Closed; Sunday: Closed,dental_clinic,Bay of Plenty,Rotorua,no_prices,2026-03-18
Ranolf Dental Surgery,"86 Ranolf Street, Victoria, Rotorua 3010, New Zealand",07 350 2115,+64 7 350 2115,http://www.ranolfdental.co.nz/,4.7,23,OPERATIONAL,https://maps.google.com/?cid=13243113466893407594&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Monday: 9:30 AM – 1:00 PM, 2:00 – 5:00 PM; Tuesday: 9:30 AM – 1:00 PM, 2:00 – 5:00 PM; Wednesday: 9:30 AM – 1:00 PM, 2:00 – 5:00 PM; Thursday: 9:30 AM – 1:00 PM, 2:00 – 5:00 PM; Friday: Closed; Saturday: Closed; Sunday: Closed",dental_clinic,Bay of Plenty,Rotorua,no_prices,2026-03-18
Lumino The Dentists Rotorua - InCity Haupapa Street,"1178 Haupapa Street, Rotorua 3010, New Zealand",07 348 8286,+64 7 348 8286,https://lumino.co.nz/dentists/incity-dental-rotorua/?utm_source=google_business_profile&utm_medium=organic,4.5,39,OPERATIONAL,https://maps.google.com/?cid=76674907984767038&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 4:30 PM; Tuesday: 8:00 AM – 4:30 PM; Wednesday: 8:00 AM – 4:30 PM; Thursday: 8:00 AM – 4:30 PM; Friday: 8:00 AM – 4:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Bay of Plenty,Rotorua,no_prices,2026-03-18
Malcolm Till,"1203 Tutanekai Street, Rotorua 3010, New Zealand",07 348 4288,+64 7 348 4288,http://www.dentist.co.nz/dentist-detail/rotorua/malcolm-till-dentist/A11006907,4.4,31,OPERATIONAL,https://maps.google.com/?cid=65135613822105043&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Bay of Plenty,Rotorua,no_prices,2026-03-18
The Dental Hygienist,"1203 Tutanekai Street, Rotorua 3010, New Zealand",07 215 9937,+64 7 215 9937,https://thedentalhygienist.co.nz/,5,14,OPERATIONAL,https://maps.google.com/?cid=10741741170303946210&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 4:00 PM; Tuesday: 9:00 AM – 5:30 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: Closed; Saturday: Closed; Sunday: Closed,dental_clinic,Bay of Plenty,Rotorua,no_prices,2026-03-18
Modern Dental t/a Lakes Care Dental,"1172 Arawa Street, Rotorua 3040, New Zealand",07 348 8888,+64 7 348 8888,http://www.moderndental.co.nz/,4.3,12,OPERATIONAL,https://maps.google.com/?cid=9735515853454141341&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 4:30 PM; Tuesday: 8:00 AM – 4:30 PM; Wednesday: 8:00 AM – 4:30 PM; Thursday: 8:00 AM – 4:30 PM; Friday: 8:00 AM – 4:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Bay of Plenty,Rotorua,no_prices,2026-03-18
TRG Smiles,"1133 Pukuatua Street, Rotorua 3010, New Zealand",,,https://www.facebook.com/trgsmiles,4.8,6,OPERATIONAL,https://maps.google.com/?cid=17274855753484084426&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: Closed; Tuesday: 9:45 AM – 7:00 PM; Wednesday: 9:45 AM – 7:00 PM; Thursday: 10:45 AM – 7:00 PM; Friday: 9:45 AM – 5:00 PM; Saturday: 10:00 AM – 3:00 PM; Sunday: Closed,dental_clinic,Bay of Plenty,Rotorua,no_prices,2026-03-18
Absolute Dental Limited - Ngongotaha,"284 Ngongotaha Road, Ngongotahā, Rotorua 3010, New Zealand",07 357 2280,+64 7 357 2280,http://www.absolutedental.co.nz/,3.8,5,OPERATIONAL,https://maps.google.com/?cid=7290589127897655879&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Bay of Plenty,Rotorua,no_prices,2026-03-18
Rotorua Intermediate Dental Clinic,"93-95 Malfroy Road, Victoria, Rotorua 3010, New Zealand",07 347 1495,+64 7 347 1495,https://www.healthpoint.co.nz/dentistry/general-dentist/rotorua-intermediate-dental-clinic/,,,OPERATIONAL,https://maps.google.com/?cid=18369068085046940617&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Bay of Plenty,Rotorua,no_prices,2026-03-18
Tipu Dental Home,"16-20 Houkotuku Street, Ohinemutu, Rotorua 3010, New Zealand",,,,4.3,4,OPERATIONAL,https://maps.google.com/?cid=4586730170412565680&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:30 PM; Tuesday: 8:00 AM – 5:30 PM; Wednesday: 8:00 AM – 5:30 PM; Thursday: 8:00 AM – 5:30 PM; Friday: 8:00 AM – 5:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Bay of Plenty,Rotorua,no_prices,2026-03-18
Pukaki Dental,"1125 Pukaki Street, Rotorua 3010, New Zealand",07 348 5385,+64 7 348 5385,,5,2,OPERATIONAL,https://maps.google.com/?cid=10069332597562485196&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Bay of Plenty,Rotorua,no_prices,2026-03-18
Kuirau Dental,"1370 Pukuatua Street, Rotorua 3010, New Zealand",07 349 2279,+64 7 349 2279,http://www.dentist.co.nz/dentist-detail/rotorua/kuirau-dental/A11006472,4.8,21,OPERATIONAL,https://maps.google.com/?cid=9355301405417991537&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Bay of Plenty,Rotorua,no_prices,2026-03-18
P Tasker Dental,"1140 Tutanekai Street, Rotorua 3010, New Zealand",07 348 3970,+64 7 348 3970,http://www.ptaskerdental.co.nz/,4.5,13,OPERATIONAL,https://maps.google.com/?cid=2324410176237634645&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 1:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Bay of Plenty,Rotorua,no_prices,2026-03-18
Clinico Denture & Hearing - Rotorua,"10/100 Fairy Springs Road, Fairy Springs, Rotorua 3015, New Zealand",0800 112 324,+64 800 112 324,http://www.clinico.co.nz/,5,3,OPERATIONAL,https://maps.google.com/?cid=3140687967225139843&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 4:30 PM; Tuesday: 8:00 AM – 4:30 PM; Wednesday: 8:00 AM – 4:30 PM; Thursday: 8:00 AM – 4:30 PM; Friday: 8:00 AM – 4:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Bay of Plenty,Rotorua,no_prices,2026-03-18
Lake View Dental Laboratory,"1180 Amohia Street, Rotorua 3010, New Zealand",07 348 3368,+64 7 348 3368,https://www.lakeviewdental.co.nz/?utm_source=local&utm_medium=rotorua&utm_campaign=GMB,5,3,OPERATIONAL,https://maps.google.com/?cid=5378436251476857644&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Bay of Plenty,Rotorua,no_prices,2026-03-18
The Cosmetic Clinic Rotorua,"1282 Tutanekai Street, Rotorua 3010, New Zealand",07 262 6348,+64 7 262 6348,https://www.thecosmeticclinic.co.nz/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_term=website+link,5,271,OPERATIONAL,https://maps.google.com/?cid=1009135137466404112&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:30 PM; Tuesday: 9:00 AM – 7:00 PM; Wednesday: 9:00 AM – 7:00 PM; Thursday: 9:00 AM – 7:00 PM; Friday: 9:00 AM – 5:30 PM; Saturday: 9:00 AM – 2:00 PM; Sunday: Closed,dental_clinic,Bay of Plenty,Rotorua,no_prices,2026-03-18
Lakes PrimeCare,"1165 Tutanekai Street, Rotorua 3010, New Zealand",07 348 1000,+64 7 348 1000,https://lakesprimecare.nz/,3.2,118,OPERATIONAL,https://maps.google.com/?cid=12597233463286342430&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 8:00 PM; Tuesday: 8:00 AM – 8:00 PM; Wednesday: 8:00 AM – 8:00 PM; Thursday: 8:00 AM – 8:00 PM; Friday: 8:00 AM – 8:00 PM; Saturday: 8:00 AM – 8:00 PM; Sunday: 8:00 AM – 8:00 PM,dental_clinic,Bay of Plenty,Rotorua,no_prices,2026-03-18
Central Health,"1181 Amohia Street, Rotorua 3010, New Zealand",07 347 0000,+64 7 347 0000,,3.1,27,OPERATIONAL,https://maps.google.com/?cid=847093726309281751&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Bay of Plenty,Rotorua,no_prices,2026-03-18
Rotorua Hospital,"Corner Arawa Street, Pukeroa Road, Rotorua 3010, New Zealand",07 348 1199,+64 7 348 1199,http://www.lakesdhb.govt.nz/,3.3,129,OPERATIONAL,https://maps.google.com/?cid=13444569604045784124&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 8:00 PM; Tuesday: 8:00 AM – 8:00 PM; Wednesday: 8:00 AM – 8:00 PM; Thursday: 8:00 AM – 8:00 PM; Friday: 8:00 AM – 8:00 PM; Saturday: 8:00 AM – 8:00 PM; Sunday: 8:00 AM – 8:00 PM,dental_clinic,Bay of Plenty,Rotorua,no_prices,2026-03-18
Tony Lund Orthodontist,"1206 Ranolf Street, Rotorua 3010, New Zealand",07 347 8231,+64 7 347 8231,,5,7,OPERATIONAL,https://maps.google.com/?cid=7494450644698214379&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:30 PM; Wednesday: 8:30 AM – 5:30 PM; Thursday: 9:00 AM – 12:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Bay of Plenty,Rotorua,no_prices,2026-03-18
Affordable Denture Rotorua,"5 Tarawera Road, Lynmore, Rotorua 3010, New Zealand",0800 368 873,+64 800 368 873,https://www.instagram.com/affordable_denture_nz/,5,6,OPERATIONAL,https://maps.google.com/?cid=8013822719812012087&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:30 PM; Tuesday: 9:00 AM – 5:30 PM; Wednesday: 9:00 AM – 5:30 PM; Thursday: 9:00 AM – 5:30 PM; Friday: 9:00 AM – 5:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Bay of Plenty,Rotorua,no_prices,2026-03-18
elder abuse tipu ora,"Houkotuku Street, Ohinemutu, Rotorua 3010, New Zealand",0800 348 2400,+64 800 348 2400,,,,OPERATIONAL,https://maps.google.com/?cid=15451257542526770006&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Bay of Plenty,Rotorua,no_prices,2026-03-18
Unichem Rotorua Central Pharmacy,"1181 Amohia Street, Rotorua 3010, New Zealand",07 348 6028,+64 7 348 6028,http://www.centralpharmacy.co.nz/,4.7,178,OPERATIONAL,https://maps.google.com/?cid=16138510210584651534&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:30 PM; Tuesday: 8:30 AM – 5:30 PM; Wednesday: 8:30 AM – 5:30 PM; Thursday: 8:30 AM – 5:30 PM; Friday: 8:30 AM – 5:30 PM; Saturday: 8:30 AM – 5:00 PM; Sunday: 10:00 AM – 4:00 PM,dental_clinic,Bay of Plenty,Rotorua,no_prices,2026-03-18
Denture Link Rotorua,"1185 Hinemoa Street, Central, Rotorua 3010, New Zealand",0210 248 9776,+64 210 248 9776,https://www.denturelink.co.nz/,,,OPERATIONAL,https://maps.google.com/?cid=3650161858377655416&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: Closed; Tuesday: 11:00 AM – 5:00 PM; Wednesday: Closed; Thursday: Closed; Friday: Closed; Saturday: 11:00 AM – 2:00 PM; Sunday: Closed,dental_clinic,Bay of Plenty,Rotorua,no_prices,2026-03-18
Fairy Springs Medical Centre,"10/100 Fairy Springs Road, Fairy Springs, Rotorua 3015, New Zealand",07 347 0000,+64 7 347 0000,http://www.rotoruamedical.co.nz/,2.4,20,OPERATIONAL,https://maps.google.com/?cid=13938305261322300694&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Bay of Plenty,Rotorua,no_prices,2026-03-18
Chemist Warehouse Rotorua,"1257 Amohau Street, Rotorua 3010, New Zealand",07 808 2411,+64 7 808 2411,https://chemistwarehouse.co.nz/,4.3,182,OPERATIONAL,https://maps.google.com/?cid=3143158232988723197&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 8:00 PM; Tuesday: 8:00 AM – 8:00 PM; Wednesday: 8:00 AM – 8:00 PM; Thursday: 8:00 AM – 8:00 PM; Friday: 8:00 AM – 8:00 PM; Saturday: 8:00 AM – 8:00 PM; Sunday: 8:00 AM – 8:00 PM,dental_clinic,Bay of Plenty,Rotorua,no_prices,2026-03-18
Rotorua Medical Group Ltd,"1181 Amohia Street, Central, Rotorua 3010, New Zealand",07 347 0000,+64 7 347 0000,https://www.rotoruamedical.co.nz/,3.6,12,OPERATIONAL,https://maps.google.com/?cid=13458554421016988241&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Bay of Plenty,Rotorua,no_prices,2026-03-18
Te Whatu Ora Lakes,"Arawa Street, Rotorua 3010, New Zealand",07 348 1199,+64 7 348 1199,http://www.lakesdhb.govt.nz/,3.2,39,OPERATIONAL,https://maps.google.com/?cid=5441003135497111454&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,dental_clinic,Bay of Plenty,Rotorua,no_prices,2026-03-18
Korowai Aroha Health Centre - Head Office,"1292 Hinemoa Street, Rotorua 3010, New Zealand",07 348 8454,+64 7 348 8454,https://www.healthpoint.co.nz/gps-accident-urgent-medical-care/gp/korowai-aroha-health-centre-gp-clinic/,3.5,25,OPERATIONAL,https://maps.google.com/?cid=6899651321419373131&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:30 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:30 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Bay of Plenty,Rotorua,no_prices,2026-03-18
The Appearance Clinic,"1179 Hinemoa Street, Downtown, Rotorua 3010, New Zealand",022 040 5906,+64 22 040 5906,http://www.appearanceclinic.com/,4.9,140,OPERATIONAL,https://maps.google.com/?cid=10793678508615455972&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 10:00 AM – 3:00 PM; Tuesday: 10:00 AM – 8:00 PM; Wednesday: 10:00 AM – 8:00 PM; Thursday: 10:00 AM – 8:00 PM; Friday: 10:00 AM – 5:00 PM; Saturday: 10:00 AM – 3:00 PM; Sunday: Closed,dental_clinic,Bay of Plenty,Rotorua,no_prices,2026-03-18
Rotorua Orthodontics,"1206 Ranolf Street, Rotorua 3010, New Zealand",07 347 8231,+64 7 347 8231,,,,OPERATIONAL,https://maps.google.com/?cid=9388673595825596354&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 3:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Bay of Plenty,Rotorua,no_prices,2026-03-18
Vetora Rotorua,"37 Marguerita Street, Fenton Park, Rotorua 3010, New Zealand",07 348 2152,+64 7 348 2152,https://bop.vetora.co.nz/page/Rotorua/,4.5,61,OPERATIONAL,https://maps.google.com/?cid=734121967391263179&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:30 PM; Tuesday: 8:00 AM – 5:30 PM; Wednesday: 8:00 AM – 5:30 PM; Thursday: 8:00 AM – 5:30 PM; Friday: 8:00 AM – 5:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Bay of Plenty,Rotorua,no_prices,2026-03-18
Stewart Edward Dental Surgeon,"1125 Pukaki Street, Rotorua 3010, New Zealand",07 348 5385,+64 7 348 5385,,4,1,OPERATIONAL,https://maps.google.com/?cid=8191182702621200721&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Bay of Plenty,Rotorua,no_prices,2026-03-18
Phoenix House Dental Centre,"1206 Ranolf Street, Rotorua 3010, New Zealand",0508 272 237,+64 508 272 237,,,,OPERATIONAL,https://maps.google.com/?cid=7947946103720941878&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Bay of Plenty,Rotorua,no_prices,2026-03-18
Dental Monitoring Unit,"1224 Tutanekai Street, Rotorua 3010, New Zealand",,,,,,OPERATIONAL,https://maps.google.com/?cid=16244910191404696996&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Bay of Plenty,Rotorua,no_prices,2026-03-18
Whakatane Dental Centre,"11A James Street, Whakatāne 3120, New Zealand",07 308 9998,+64 7 308 9998,https://www.whakatanedental.co.nz/,4.1,7,OPERATIONAL,https://maps.google.com/?cid=8282354054034598592&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Monday: 9:00 AM – 1:00 PM, 3:00 – 6:00 PM; Tuesday: 9:00 AM – 1:00 PM, 3:00 – 6:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 1:00 PM, 3:00 – 6:00 PM; Friday: 9:00 AM – 2:00 PM; Saturday: Closed; Sunday: Closed",dental_clinic,Bay of Plenty,Whakatāne,no_prices,2026-03-18
Phoenix House Dental Centre,"Upstairs, Phoenix House 11 Pyne Street, Whakatāne 3120, New Zealand",07 308 7469,+64 7 308 7469,https://phoenixhousedentalcentre.co.nz/,4.3,30,OPERATIONAL,https://maps.google.com/?cid=11791536173060765627&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Bay of Plenty,Whakatāne,no_prices,2026-03-18
Sisam Dental,"88A The Strand, Whakatāne 3120, New Zealand",07 219 0872,+64 7 219 0872,https://www.sisamdental.co.nz/,5,35,OPERATIONAL,https://maps.google.com/?cid=9664396994001228032&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Bay of Plenty,Whakatāne,no_prices,2026-03-18
