name,address,phone_national,phone_international,website,rating,total_ratings,business_status,google_maps_url,opening_hours,category,region,town,price
Redwood Family Dentists,"186 Main North Road, Papanui, Christchurch 8051, New Zealand",03 352 6186,+64 3 352 6186,http://www.familydentist.co.nz/,4.1,46,OPERATIONAL,https://maps.google.com/?cid=3795989292425458557&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Belfast,no_prices
Northcote Community Dental Clinic,"24 Tuckers Road, Casebrook, Christchurch 8051, New Zealand",0800 846 983,+64 800 846 983,,4,8,OPERATIONAL,https://maps.google.com/?cid=4630416017629392915&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Canterbury,Belfast,no_prices
Chung Dental Clinic,"248 Main North Road, Redwood, Christchurch 8051, New Zealand",03 352 8237,+64 3 352 8237,,5,5,OPERATIONAL,https://maps.google.com/?cid=6054126533911001958&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:30 AM – 1:00 PM; Tuesday: 9:30 AM – 6:00 PM; Wednesday: Closed; Thursday: 9:00 AM – 6:00 PM; Friday: 9:30 AM – 1:00 PM; Saturday: 9:30 AM – 1:00 PM; Sunday: Closed,dental_clinic,Canterbury,Belfast,no_prices
Beata Baumann Dentist,"6 Wairakei Road, Strowan, Christchurch 8052, New Zealand",03 355 2348,+64 3 355 2348,http://beatabaumanndentist.co.nz/,5,28,OPERATIONAL,https://maps.google.com/?cid=4482990113129658700&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 6:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 7:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Belfast,no_prices
Redcliffs Dental,"178 Main Road, Redcliffs, Christchurch 8081, New Zealand",03 384 5038,+64 3 384 5038,https://www.redcliffsdental.co.nz/,5,11,OPERATIONAL,https://maps.google.com/?cid=4210952667942822975&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 4:30 PM; Tuesday: 8:30 AM – 4:30 PM; Wednesday: 8:30 AM – 4:30 PM; Thursday: 8:00 AM – 4:00 PM; Friday: 8:00 AM – 3:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Belfast,no_prices
Halswell Dental,"284 Halswell Road, Halswell, Christchurch 8025, New Zealand",03 322 9577,+64 3 322 9577,http://www.halswelldental.co.nz/,4.4,45,OPERATIONAL,https://maps.google.com/?cid=9208503177843723676&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 7:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Belfast,no_prices
Longhurst Dental,"53 Caulfield Avenue, Halswell, Christchurch 8025, New Zealand",03 322 1622,+64 3 322 1622,http://www.longhurstdental.co.nz/,3.8,18,OPERATIONAL,https://maps.google.com/?cid=8279354337146710203&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: Closed; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Belfast,no_prices
Casebrook Surgery,"1/118A Claridges Road, Casebrook, Christchurch 8051, New Zealand",03 359 4549,+64 3 359 4549,http://www.casebrooksurgery.co.nz/,4,51,OPERATIONAL,https://maps.google.com/?cid=8450805765026506665&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Belfast,no_prices
Time Dental (Andrew Were Dental),"8/337 Harewood Road, Bishopdale, Christchurch 8053, New Zealand",03 359 2999,+64 3 359 2999,https://www.facebook.com/Time-Dental-140497169460247/,4.4,14,OPERATIONAL,https://maps.google.com/?cid=15057798699165629689&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 4:30 PM; Tuesday: 8:00 AM – 4:30 PM; Wednesday: 8:00 AM – 1:00 PM; Thursday: 8:00 AM – 4:30 PM; Friday: 8:00 AM – 1:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Bishopdale,no_prices
Happy Smiles Paediatric Dentistry- Children's Specialist Dentist,"400 Greers Road, Bishopdale, Christchurch 8053, New Zealand",03 352 1727,+64 3 352 1727,http://www.happysmiles.nz/,5,13,OPERATIONAL,https://maps.google.com/?cid=765533730239724620&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: Closed; Tuesday: 8:30 AM – 4:00 PM; Wednesday: 8:30 AM – 4:00 PM; Thursday: Closed; Friday: 8:30 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Bishopdale,no_prices
Nova Denture Clinic,"21 Bishopdale Court, Bishopdale, Christchurch 8053, New Zealand",03 421 3535,+64 3 421 3535,https://novadentureclinic.wixsite.com/denture-clinic,,,OPERATIONAL,https://maps.google.com/?cid=6979178111746596029&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: Closed; Tuesday: 9:00 AM – 4:00 PM; Wednesday: 12:00 – 4:00 PM; Thursday: 9:00 AM – 4:00 PM; Friday: 9:00 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Bishopdale,no_prices
Canterbury Charity Hospital,"349/353 Harewood Road, Bishopdale, Christchurch 8054, New Zealand",03 360 2266,+64 3 360 2266,http://charityhospital.org.nz/,4.8,56,OPERATIONAL,https://maps.google.com/?cid=12891387153653854493&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 4:30 PM; Tuesday: 8:00 AM – 4:30 PM; Wednesday: 8:00 AM – 4:30 PM; Thursday: 8:00 AM – 4:30 PM; Friday: 8:00 AM – 4:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Bishopdale,no_prices
Unichem Bishopdale Pharmacy,"37 Bishopdale Court, Bishopdale, Christchurch 8543, New Zealand",03 359 8302,+64 3 359 8302,https://www.bishopdalepharmacy.co.nz/,4.7,87,OPERATIONAL,https://maps.google.com/?cid=3057048299514234715&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 6:00 PM; Tuesday: 8:30 AM – 6:00 PM; Wednesday: 8:30 AM – 6:00 PM; Thursday: 8:30 AM – 6:00 PM; Friday: 8:30 AM – 6:00 PM; Saturday: 9:30 AM – 2:00 PM; Sunday: Closed,dental_clinic,Canterbury,Bishopdale,no_prices
Bishopdale Medical,"1 Eastling Street, Bishopdale, Christchurch 8053, New Zealand",03 359 8591,+64 3 359 8591,http://www.bishopdalemc.co.nz/,2.7,36,OPERATIONAL,https://maps.google.com/?cid=18347796055391471812&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Bishopdale,no_prices
Bishopdale Village Mall,"Farrington Ave & Harewood Rd, Bishopdale, Christchurch 8543, New Zealand",027 962 9189,+64 27 962 9189,,3.9,1939,OPERATIONAL,https://maps.google.com/?cid=10516118194820142817&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: 9:00 AM – 5:00 PM; Sunday: 9:00 AM – 5:00 PM,dental_clinic,Canterbury,Bishopdale,no_prices
Time Dental,"337 Harewood Road, Bishopdale, Christchurch 8053, New Zealand",,,,,,OPERATIONAL,https://maps.google.com/?cid=11386213987346151157&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Canterbury,Bishopdale,no_prices
Morton Dentistry Christchurch | Lumino The Dentists,"294 Clyde Road, Bryndwr, Christchurch 8053, New Zealand",03 366 5351,+64 3 366 5351,https://lumino.co.nz/dentists/morton-dentistry-christchurch/?utm_source=google_business_profile&utm_medium=organic,4.3,25,OPERATIONAL,https://maps.google.com/?cid=10980274463475381885&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Bryndwr,no_prices
Denture House,"110 Memorial Avenue, Burnside, Christchurch 8041, New Zealand",0800 744 188,+64 800 744 188,https://www.denturehouse.co.nz/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=8342447051141617133,5,1,OPERATIONAL,https://maps.google.com/?cid=2198471970963712329&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: Closed; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Bryndwr,no_prices
Burnside Community Dental Clinic,"96a Memorial Avenue, Ilam, Christchurch 8053, New Zealand",0800 846 983,+64 800 846 983,,3,16,OPERATIONAL,https://maps.google.com/?cid=9828174334741680048&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 3:30 PM; Tuesday: 8:30 AM – 3:30 PM; Wednesday: 8:30 AM – 3:30 PM; Thursday: 8:30 AM – 3:30 PM; Friday: 8:30 AM – 3:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Bryndwr,no_prices
RJ Begg and Associates Oral and Maxillofacial Surgery,"7 Wairakei Road, Strowan, Christchurch 8052, New Zealand",03 351 9082,+64 3 351 9082,https://www.rjbegg.co.nz/?utm_source=google_business_profile&utm_medium=organic,5,9,OPERATIONAL,https://maps.google.com/?cid=12160239963842179683&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Bryndwr,no_prices
Henderson Periodontics & Implants,"7 Wairakei Road, Strowan, Christchurch 8052, New Zealand",03 351 4323,+64 3 351 4323,https://www.hendersonperiodontics.co.nz/,4,22,OPERATIONAL,https://maps.google.com/?cid=2583784669155927016&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: Closed; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Bryndwr,no_prices
Smile Bright,"3a Ngahere Street, Fendalton, Christchurch 8041, New Zealand",022 123 4688,+64 22 123 4688,https://www.instagram.com/smilebright_christchurch/,5,6,OPERATIONAL,https://maps.google.com/?cid=10807294703463008402&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 2:00 PM; Tuesday: 9:00 AM – 2:00 PM; Wednesday: 9:00 AM – 6:00 PM; Thursday: 9:00 AM – 7:00 PM; Friday: 9:00 AM – 2:00 PM; Saturday: 11:00 AM – 3:00 PM; Sunday: 1:00 – 4:00 PM,dental_clinic,Canterbury,Fendalton,no_prices
Dentures & More,"146 Harewood Road, Papanui, Christchurch 8053, New Zealand",0210 856 3720,+64 210 856 3720,https://denturesandmore.co.nz/?utm_source=google&utm_medium=gbp,5,3,OPERATIONAL,https://maps.google.com/?cid=15355207483766838505&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Harewood,no_prices
Tend Harewood Medical Centre,"171 Harewood Road, Papanui, Christchurch 8053, New Zealand",03 352 8647,+64 3 352 8647,https://www.tend.nz/locations/tend-harewood,3.4,61,OPERATIONAL,https://maps.google.com/?cid=10424652467054429434&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Harewood,no_prices
Harewood Veterinary Hospital,"207 Harewood Road, Bishopdale, Christchurch 8053, New Zealand",03 352 2574,+64 3 352 2574,https://harewoodvet.co.nz/,4.6,285,OPERATIONAL,https://maps.google.com/?cid=1707881134500361542&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 7:00 PM; Tuesday: 8:00 AM – 7:00 PM; Wednesday: 8:00 AM – 7:00 PM; Thursday: 8:00 AM – 7:00 PM; Friday: 8:00 AM – 7:00 PM; Saturday: 9:00 AM – 2:00 PM; Sunday: Closed,dental_clinic,Canterbury,Harewood,no_prices
Just Teeth,"4/49 Sir William Pickering Drive, Burnside, Christchurch 8053, New Zealand",03 357 2020,+64 3 357 2020,http://www.just-teeth.co.nz/,4.6,32,OPERATIONAL,https://maps.google.com/?cid=1601798930162761687&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:30 PM; Tuesday: 9:00 AM – 5:30 PM; Wednesday: 9:00 AM – 5:30 PM; Thursday: 9:00 AM – 5:30 PM; Friday: 9:00 AM – 5:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Harewood,no_prices
Bradley Wood Dentists,"252 Papanui Road, Strowan, Christchurch 8014, New Zealand",03 355 7890,+64 3 355 7890,http://www.bradleywooddentists.co.nz/,4.8,20,OPERATIONAL,https://maps.google.com/?cid=17500423668587867909&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 3:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Harewood,no_prices
Hornby Dental Centre,"5 Tower Street, Hornby, Christchurch 8042, New Zealand",03 349 5059,+64 3 349 5059,https://www.hornbydental.co.nz/,4,49,OPERATIONAL,https://maps.google.com/?cid=6993259740039133286&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Hornby,no_prices
Hornby Community Dental Clinic,"2 Hei Hei Road, Hornby, Christchurch 8042, New Zealand",0800 846 983,+64 800 846 983,,5,5,OPERATIONAL,https://maps.google.com/?cid=10726337143810911105&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Canterbury,Hornby,no_prices
After Hours Dental,"367 Main South Road, Hornby, Christchurch 8042, New Zealand",0800 433 368,+64 800 433 368,,1,2,OPERATIONAL,https://maps.google.com/?cid=6302281840864405690&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 7:00 PM; Tuesday: 9:00 AM – 7:00 PM; Wednesday: 9:00 AM – 7:00 PM; Thursday: 9:00 AM – 7:00 PM; Friday: 9:00 AM – 7:00 PM; Saturday: 9:00 AM – 5:00 PM; Sunday: Closed,dental_clinic,Canterbury,Hornby,no_prices
Lyttelton Health Centre,"18 Oxford Street, Lyttelton 8082, New Zealand",03 328 7309,+64 3 328 7309,https://www.lytteltonhealthcentre.co.nz/,4.6,22,OPERATIONAL,https://maps.google.com/?cid=9944301695342445492&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Lyttelton,no_prices
Lyttelton West School Dental Clinic,"43 Voelas Road, Lyttelton 8082, New Zealand",03 328 8041,+64 3 328 8041,,,,OPERATIONAL,https://maps.google.com/?cid=7825751987040038608&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Canterbury,Lyttelton,no_prices
Lyttelton Pharmacy,"19 London Street, Lyttelton 8082, New Zealand",03 328 8314,+64 3 328 8314,https://www.lytteltonpharmacy.co.nz/,4.3,16,OPERATIONAL,https://maps.google.com/?cid=752809986004475700&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:30 PM; Tuesday: 9:00 AM – 5:30 PM; Wednesday: 9:00 AM – 5:30 PM; Thursday: 9:00 AM – 5:30 PM; Friday: 9:00 AM – 5:30 PM; Saturday: 9:30 AM – 1:00 PM; Sunday: Closed,dental_clinic,Canterbury,Lyttelton,no_prices
FreshChoice Lyttelton,"17 London Street, Lyttelton 8082, New Zealand",03 328 7368,+64 3 328 7368,https://lyttelton.store.freshchoice.co.nz/,4.3,152,OPERATIONAL,https://maps.google.com/?cid=6495389670340561669&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 7:00 AM – 9:00 PM; Tuesday: 7:00 AM – 9:00 PM; Wednesday: 7:00 AM – 9:00 PM; Thursday: 7:00 AM – 9:00 PM; Friday: 7:00 AM – 9:00 PM; Saturday: 7:00 AM – 9:00 PM; Sunday: 7:00 AM – 9:00 PM,dental_clinic,Canterbury,Lyttelton,no_prices
Dentistry on Merivale,"1st/193 Papanui Road, Merivale, Christchurch 8014, New Zealand",03 355 8297,+64 3 355 8297,,4.2,15,OPERATIONAL,https://maps.google.com/?cid=17604895229701517370&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Merivale,no_prices
Merivale Denture Clinic,"206B Papanui Road, Merivale, Christchurch 8014, New Zealand",03 355 4704,+64 3 355 4704,https://www.merivaledentureclinic.co.nz/,5,185,OPERATIONAL,https://maps.google.com/?cid=8785851845434578900&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Merivale,no_prices
Bright Smiles Children's Dentistry,"214 Papanui Road, Merivale, Christchurch 8014, New Zealand",03 351 7700,+64 3 351 7700,http://www.brightsmiles.co.nz/,3.5,51,OPERATIONAL,https://maps.google.com/?cid=39417528501677054&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Merivale,no_prices
Canterbury Dental Specialists,"11 Normans Road, Strowan, Christchurch 8052, New Zealand",03 355 3247,+64 3 355 3247,https://www.canterburyds.nz/,5,1,OPERATIONAL,https://maps.google.com/?cid=14874541456518983418&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 9:00 AM – 3:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Merivale,no_prices
Mr Liam Moore Oral and Maxillofacial Surgeon,"Leinster Chambers, St Georges Hospital, 249 Papanui Road, Merivale, Christchurch 8014, New Zealand",03 662 9997,+64 3 662 9997,https://specialistoms.co.nz/,4.9,81,OPERATIONAL,https://maps.google.com/?cid=3468677358733572832&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 3:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Merivale,no_prices
Merivale Mall,"189 Papanui Road, Merivale, Christchurch 8014, New Zealand",03 355 9692,+64 3 355 9692,https://merivalemall.co.nz/,4,1775,OPERATIONAL,https://maps.google.com/?cid=13175902258448752821&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 6:00 PM; Tuesday: 9:00 AM – 6:00 PM; Wednesday: 9:00 AM – 6:00 PM; Thursday: 9:00 AM – 7:00 PM; Friday: 9:00 AM – 6:00 PM; Saturday: 9:00 AM – 6:00 PM; Sunday: 10:00 AM – 5:00 PM,dental_clinic,Canterbury,Merivale,no_prices
Periodontal Services,"Leinster Road, Merivale, Christchurch 8014, New Zealand",03 355 1445,+64 3 355 1445,http://www.perioservices.co.nz/about-us/,4.9,14,OPERATIONAL,https://maps.google.com/?cid=15233408178296903113&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Canterbury,Merivale,no_prices
New Brighton Denture Clinic,"45 Brighton Mall, New Brighton, Christchurch 8061, New Zealand",03 388 1068,+64 3 388 1068,https://yellow.co.nz/y/new-brighton-brighton-mall-3,5,3,OPERATIONAL,https://maps.google.com/?cid=2216913210923629973&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 4:00 PM; Tuesday: 9:00 AM – 4:00 PM; Wednesday: 9:00 AM – 4:00 PM; Thursday: 9:00 AM – 4:00 PM; Friday: Closed; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,New Brighton,no_prices
QE2 Dental,"78 Rookwood Avenue, North New Brighton, Christchurch 8083, New Zealand",03 388 0881,+64 3 388 0881,https://qe2dental.co.nz/,4.3,48,OPERATIONAL,https://maps.google.com/?cid=509040173218930824&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 7:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,New Brighton,no_prices
Kowhai Vet,"122B Opawa Road, Opawa, Christchurch 8023, New Zealand",03 337 5445,+64 3 337 5445,https://kowhaivet.co.nz/,5,100,OPERATIONAL,https://maps.google.com/?cid=11362105394233778970&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 6:30 PM; Tuesday: 8:00 AM – 6:30 PM; Wednesday: 8:00 AM – 6:30 PM; Thursday: 8:00 AM – 6:30 PM; Friday: 8:00 AM – 6:30 PM; Saturday: 9:00 AM – 12:00 PM; Sunday: Closed,dental_clinic,Canterbury,Opawa,no_prices
